RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,CountyName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31
6181,0,New York,City,NY,NY,New York-Newark-Jersey City,Queens County,255217.0,257046.0,258748.0,261797.0,264572.0,267433.0,270481.0,273195.0,275706.0,278445.0,281775.0,284719.0,287539.0,290066.0,293140.0,296129.0,298837.0,301551.0,304137.0,307026.0,309213.0,311574.0,314229.0,317458.0,320787.0,323453.0,323358.0,322861.0,,325133.0,327796.0,331307.0,334593.0,337849.0,340052.0,342231.0,344479.0,347584.0,351404.0,355667.0,359734.0,364311.0,367798.0,371180.0,373592.0,376654.0,379722.0,382766.0,386434.0,389896.0,393434.0,396460.0,400447.0,404720.0,409745.0,413909.0,419110.0,424757.0,431432.0,437505.0,441983.0,446406.0,451712.0,458645.0,465466.0,470231.0,476911.0,483793.0,492035.0,499374.0,505109.0,512253.0,517686.0,523765.0,527205.0,530315.0,534378.0,538485.0,541949.0,545985.0,548505.0,547414.0,541115.0,536696.0,535183.0,536052.0,540633.0,542261.0,545323.0,541905.0,540351.0,538899.0,537589.0,538450.0,538134.0,538751.0,538587.0,537631.0,535404.0,532182.0,527812.0,523913.0,519473.0,515381.0,511103.0,507373.0,503895.0,500142.0,496219.0,491464.0,487233.0,483245.0,479643.0,475817.0,471739.0,468021.0,465595.0,463832.0,464136.0,463941.0,464362.0,464249.0,463204.0,462465.0,462486.0,464512.0,466288.0,466758.0,467539.0,467649.0,467352.0,465351.0,464684.0,464122.0,465217.0,464680.0,464454.0,463048.0,462008.0,460656.0,459062.0,457293.0,455953.0,455195.0,454606.0,454243.0,453246.0,453503.0,453381.0,454729.0,454993.0,454954.0,455028.0,455348.0,457192.0,458325.0,459343.0,459615.0,460627.0,462702.0,465066.0,467804.0,469901.0,472361.0,474810.0,478026.0,481360.0,483959.0,486926.0,490553.0,494125.0,497478.0,499107.0,500832.0,502661.0,505162.0,507980.0,509518.0,511613.0,513553.0,515173.0,516232.0,517113.0,519662.0,522263.0,526431.0,529838.0,533152.0,535869.0,538378.0,541702.0,545097.0,548543.0,551745.0,554371.0,557980.0,561539.0,564989.0,568192.0,571353.0,574864.0,578374.0,582370.0,586448.0,590668.0,593792.0,597334.0,600377.0,604990.0,609441.0,614345.0,618376.0,622142.0,626406.0,630118.0,633473.0,636604.0,640875.0,645864.0,650346.0,654551.0,658342.0,661771.0,664329.0,666368.0,668264.0,670873.0,673697.0,675989.0,678004.0,678925.0,678599.0,678250.0,677562.0,677359.0,675899.0,673824.0,672148.0,670789.0,670840.0,671991.0,673723.0,674545.0,675386.0,674980.0,675704.0,677325.0,679728.0,681725.0,682478.0,684726.0,687912.0,691671.0,694610.0,697313.0,699612.0,703336.0,707115.0,710941.0,714601.0,719909.0,725700.0,730172.0,733627.0,737954.0,743033.0,749494.0,755232.0,761989.0
12447,1,Los Angeles,City,CA,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,249331.0,249576.0,250734.0,252897.0,255534.0,257960.0,260479.0,263318.0,265985.0,268185.0,270309.0,272387.0,273876.0,275265.0,277080.0,279760.0,282386.0,284935.0,287630.0,290552.0,293205.0,296014.0,298558.0,301318.0,303348.0,305677.0,308597.0,312544.0,316954.0,321304.0,326889.0,332778.0,339097.0,344690.0,350374.0,355830.0,360224.0,364070.0,368671.0,373423.0,379482.0,384138.0,391075.0,398251.0,406442.0,412530.0,418533.0,424903.0,432555.0,440244.0,448224.0,458344.0,470986.0,483298.0,494151.0,504015.0,515880.0,527264.0,535028.0,541575.0,546573.0,555191.0,563200.0,572315.0,579857.0,589137.0,599503.0,610882.0,622036.0,634579.0,643336.0,650969.0,657538.0,663411.0,669943.0,674303.0,681068.0,686130.0,689434.0,691435.0,689310.0,688870.0,688786.0,691250.0,692221.0,692169.0,690629.0,690305.0,687591.0,684745.0,679009.0,673185.0,666733.0,658947.0,652045.0,644704.0,639884.0,632982.0,621763.0,606071.0,588396.0,572319.0,555713.0,541020.0,529808.0,519800.0,509680.0,495901.0,486534.0,480372.0,477469.0,473722.0,470114.0,464461.0,460147.0,457598.0,457413.0,457949.0,460258.0,465434.0,467477.0,466731.0,467612.0,470204.0,474889.0,473091.0,470717.0,465028.0,460067.0,455101.0,450798.0,449921.0,449297.0,450105.0,448293.0,447107.0,442197.0,441775.0,440478.0,437658.0,432178.0,426900.0,426449.0,426553.0,426701.0,426722.0,426389.0,427307.0,428696.0,431452.0,434495.0,436118.0,437794.0,441715.0,446907.0,455114.0,461563.0,471612.0,481280.0,492733.0,501910.0,511521.0,520857.0,531374.0,539626.0,545559.0,551097.0,555293.0,561322.0,563564.0,566122.0,565677.0,567376.0,568386.0,570299.0,568319.0,566979.0,567266.0,571168.0,575750.0,581637.0,587519.0,592484.0,593481.0,596625.0,599794.0,599634.0,599967.0,600787.0,607191.0,612155.0,619441.0,624345.0,629631.0,632337.0,638246.0,642761.0,648147.0,647140.0,648567.0,651262.0,658987.0,663559.0,666846.0,671469.0,675333.0,678623.0,680468.0,684748.0,689355.0,690390.0,692300.0,694788.0,701373.0,709086.0,715680.0,722357.0,729915.0,737480.0,743661.0,746451.0,749672.0,749696.0,751143.0,752716.0,757908.0,761083.0,761089.0,760699.0,758260.0,756201.0,755781.0,757323.0,760168.0,757661.0,757860.0,759347.0,766059.0,769977.0,774740.0,779171.0,787984.0,796866.0,803958.0,801257.0,797702.0,801886.0,814545.0,830520.0,843423.0,852121.0,857426.0,861383.0,870414.0,880636.0,895472.0,914644.0,937241.0,962389.0,978157.0,989741.0,993730.0,998968.0,1005522.0,1011364.0,1021588.0,1039624.0,1061274.0,1080807.0
39051,2,Houston,City,TX,TX,Houston-The Woodlands-Sugar Land,Harris County,111713.0,111710.0,111497.0,111510.0,111471.0,111718.0,111915.0,112260.0,112690.0,112958.0,113560.0,114137.0,114420.0,114408.0,113924.0,113775.0,113774.0,113988.0,114168.0,114064.0,114235.0,114491.0,114815.0,115020.0,115209.0,115472.0,116029.0,116685.0,117288.0,117750.0,118226.0,118806.0,119321.0,119644.0,119904.0,120066.0,120402.0,120637.0,121014.0,121241.0,121477.0,121634.0,121818.0,122042.0,122150.0,122321.0,122460.0,122730.0,123168.0,124286.0,,127555.0,128885.0,129042.0,129951.0,130330.0,131146.0,131692.0,132312.0,133081.0,133788.0,134508.0,134977.0,135370.0,135439.0,135593.0,135578.0,135474.0,135282.0,135044.0,135201.0,135178.0,135282.0,135079.0,135202.0,135376.0,136028.0,136500.0,137044.0,137419.0,137975.0,138645.0,139117.0,139641.0,139767.0,139596.0,139198.0,139310.0,139745.0,140415.0,140700.0,141093.0,141327.0,141609.0,141787.0,141990.0,141390.0,140690.0,139962.0,139800.0,139391.0,138901.0,138502.0,137864.0,137012.0,136244.0,135282.0,134293.0,133253.0,133098.0,133060.0,133242.0,133420.0,133866.0,134391.0,134466.0,134204.0,133628.0,133533.0,133639.0,133484.0,133345.0,133533.0,134085.0,134494.0,134276.0,133359.0,131870.0,130708.0,129851.0,129464.0,129035.0,128488.0,127895.0,126952.0,126311.0,125781.0,125494.0,125389.0,125318.0,125111.0,124807.0,123776.0,123082.0,122791.0,123102.0,123611.0,123796.0,124127.0,124366.0,124937.0,125421.0,125717.0,125648.0,125893.0,126194.0,126976.0,127915.0,129608.0,131451.0,133139.0,134310.0,135534.0,136875.0,138256.0,139630.0,140900.0,142057.0,143346.0,144698.0,145789.0,146724.0,147613.0,148986.0,150312.0,151934.0,153434.0,154785.0,155987.0,157250.0,158736.0,160055.0,161668.0,162977.0,164237.0,165105.0,165566.0,165911.0,166140.0,166835.0,167367.0,168009.0,169131.0,170179.0,170878.0,170931.0,171414.0,172153.0,173038.0,173323.0,173577.0,173817.0,174953.0,176187.0,176851.0,177337.0,177856.0,178745.0,179314.0,179838.0,179982.0,180091.0,180293.0,180842.0,181539.0,182136.0,182817.0,183374.0,183962.0,184946.0,185978.0,186982.0,187716.0,188657.0,189637.0,190663.0,191646.0,192551.0,193658.0,194582.0,195100.0,195198.0,195376.0,195934.0,196483.0,197119.0,197440.0,198317.0,198892.0,199461.0,199188.0,199469.0,200408.0,201803.0,202694.0,203123.0,203574.0,204545.0,206685.0,209022.0,211570.0,213742.0,215863.0,218332.0,219575.0,221329.0,223537.0,228226.0,233351.0,238909.0,243165.0,246839.0,249359.0,252252.0,255286.0,258765.0,263266.0,268101.0,272714.0
17426,3,Chicago,City,IL,IL,Chicago-Naperville-Elgin,Cook County,167179.0,167521.0,168290.0,169626.0,171137.0,172523.0,173974.0,175586.0,177139.0,178789.0,180528.0,182187.0,183645.0,184773.0,186270.0,187700.0,189311.0,190629.0,191945.0,193532.0,195259.0,197181.0,198681.0,199832.0,200998.0,202244.0,203909.0,205002.0,206234.0,207025.0,208488.0,210273.0,212448.0,214443.0,215740.0,217272.0,218739.0,220622.0,222214.0,224012.0,225331.0,226739.0,228020.0,229971.0,232070.0,234475.0,236479.0,238475.0,240594.0,242494.0,244272.0,246241.0,248740.0,251411.0,253866.0,256277.0,258475.0,260893.0,263440.0,266245.0,268825.0,271319.0,273695.0,276237.0,279013.0,281808.0,284472.0,287022.0,289992.0,292665.0,295407.0,298113.0,300936.0,303647.0,306201.0,308338.0,310168.0,,311882.0,312421.0,312972.0,313051.0,313316.0,313879.0,315115.0,316265.0,316919.0,316768.0,316085.0,315427.0,314423.0,313637.0,312077.0,310867.0,309475.0,307670.0,306489.0,301968.0,,297935.0,298643.0,293319.0,292498.0,286761.0,283474.0,276764.0,272241.0,265733.0,259291.0,254603.0,249563.0,247710.0,243841.0,242043.0,239244.0,237040.0,232310.0,228598.0,224859.0,224609.0,222415.0,221922.0,218771.0,220025.0,218754.0,220162.0,216242.0,214293.0,210463.0,208130.0,204679.0,201421.0,198907.0,196246.0,194973.0,192770.0,192225.0,190299.0,190338.0,189081.0,188197.0,184654.0,182825.0,179260.0,178137.0,174846.0,175659.0,175529.0,176470.0,175636.0,174006.0,172749.0,171398.0,171984.0,172836.0,173653.0,175060.0,176122.0,176887.0,177822.0,178941.0,181696.0,184378.0,187144.0,188674.0,191222.0,191872.0,193278.0,193268.0,194954.0,195743.0,195970.0,196923.0,198613.0,200226.0,200631.0,201529.0,202202.0,202953.0,203599.0,203924.0,204649.0,205348.0,207253.0,208824.0,209557.0,210303.0,210892.0,211400.0,211434.0,211739.0,213085.0,214545.0,217325.0,219143.0,220594.0,220929.0,221290.0,222120.0,222750.0,223293.0,224091.0,225550.0,227530.0,229778.0,232119.0,234663.0,236283.0,237173.0,236847.0,236701.0,236919.0,238139.0,238876.0,239611.0,241003.0,243207.0,245264.0,245695.0,245964.0,246268.0,246770.0,246956.0,246899.0,247693.0,248456.0,249477.0,250269.0,250430.0,251118.0,251477.0,252292.0,252162.0,251775.0,251264.0,250875.0,250637.0,250465.0,250457.0,250641.0,251306.0,252276.0,253052.0,253416.0,253495.0,253981.0,255761.0,258106.0,262407.0,266344.0,269202.0,270832.0,271350.0,274422.0,276805.0,280625.0,281930.0,284331.0,286907.0,290342.0,292713.0,294993.0,297818.0,300496.0,303168.0,304740.0,306935.0,308512.0,311736.0
6915,4,San Antonio,City,TX,TX,San Antonio-New Braunfels,Bexar County,117097.0,117281.0,117392.0,117598.0,116701.0,115786.0,114844.0,114952.0,115013.0,115056.0,115004.0,114951.0,114860.0,114694.0,114505.0,114314.0,114199.0,114121.0,114064.0,114057.0,113953.0,113879.0,113711.0,113616.0,113572.0,113705.0,114002.0,114456.0,114844.0,115205.0,115484.0,115895.0,116296.0,116694.0,117194.0,117546.0,117757.0,117721.0,117719.0,117879.0,118202.0,118624.0,119041.0,119460.0,119850.0,120074.0,120013.0,120139.0,121166.0,,124619.0,126129.0,126968.0,128082.0,128799.0,129329.0,130323.0,130935.0,131879.0,132219.0,132666.0,133180.0,133757.0,134376.0,134810.0,135103.0,135213.0,135330.0,135611.0,136233.0,136636.0,137048.0,137283.0,137827.0,138335.0,138894.0,139553.0,140440.0,141495.0,142453.0,143541.0,144605.0,145851.0,147141.0,148037.0,148324.0,148281.0,148502.0,149587.0,150838.0,152141.0,153012.0,153695.0,154359.0,154899.0,155488.0,155155.0,154746.0,154306.0,154496.0,154610.0,154414.0,154020.0,153066.0,152151.0,151320.0,151017.0,150596.0,150003.0,149238.0,148812.0,148535.0,148321.0,147794.0,147210.0,146278.0,145701.0,145368.0,145593.0,145659.0,145772.0,145847.0,146157.0,146425.0,146726.0,146629.0,146510.0,146471.0,146269.0,145627.0,144474.0,143524.0,142891.0,142317.0,142187.0,141758.0,141373.0,140422.0,139893.0,139488.0,139375.0,139138.0,139111.0,138688.0,138466.0,138519.0,139293.0,140096.0,140805.0,141309.0,141436.0,141338.0,140850.0,140771.0,141097.0,141751.0,142720.0,143486.0,144020.0,144229.0,144425.0,145109.0,145920.0,146976.0,147960.0,148860.0,149396.0,149894.0,150575.0,151646.0,152572.0,153382.0,154305.0,155129.0,155811.0,155927.0,156186.0,156686.0,157662.0,158810.0,159748.0,161148.0,162245.0,163446.0,163885.0,164823.0,165850.0,167380.0,168326.0,169275.0,169720.0,170752.0,171959.0,172738.0,173598.0,174782.0,176365.0,177551.0,177939.0,178261.0,178608.0,178962.0,179791.0,181149.0,183380.0,185472.0,186757.0,187172.0,187346.0,187956.0,188860.0,190078.0,191050.0,192180.0,193182.0,193752.0,193841.0,193970.0,195119.0,196367.0,197656.0,198559.0,199546.0,200527.0,200910.0,201636.0,202034.0,203556.0,204795.0,206565.0,207290.0,208106.0,208595.0,209283.0,209958.0,210668.0,211792.0,212539.0,213268.0,213200.0,213721.0,213894.0,214858.0,214786.0,214842.0,214671.0,215597.0,217006.0,219281.0,221871.0,224191.0,226125.0,228036.0,230609.0,233224.0,236829.0,241249.0,247288.0,252765.0,258544.0,262410.0,266570.0,270278.0,275044.0,279871.0,284415.0,290221.0,295976.0,301142.0
13271,5,Philadelphia,City,PA,PA,Philadelphia-Camden-Wilmington,Philadelphia County,72456.0,72648.0,72837.0,73215.0,73798.0,74258.0,74750.0,74997.0,75365.0,75750.0,76155.0,76556.0,76879.0,77197.0,77564.0,78017.0,78348.0,78607.0,78900.0,79283.0,79695.0,79993.0,80346.0,80643.0,80954.0,81249.0,81646.0,82034.0,82467.0,82922.0,83540.0,84112.0,84789.0,85463.0,86139.0,86705.0,87286.0,88007.0,88719.0,89474.0,90136.0,91025.0,92017.0,93098.0,94166.0,95021.0,95870.0,96649.0,97496.0,98444.0,99107.0,99742.0,100582.0,102078.0,104093.0,106326.0,108144.0,109440.0,110550.0,112149.0,114122.0,115502.0,117050.0,118496.0,120686.0,122836.0,125451.0,128283.0,130923.0,133084.0,134918.0,136472.0,137714.0,138783.0,139612.0,140828.0,142185.0,144173.0,146135.0,147521.0,148333.0,148482.0,148581.0,148953.0,149816.0,150679.0,151377.0,151477.0,152115.0,152711.0,153446.0,153444.0,152856.0,152677.0,152842.0,153247.0,153051.0,153292.0,153166.0,153311.0,152692.0,152026.0,150875.0,149721.0,148827.0,148432.0,147849.0,146850.0,145328.0,144271.0,143928.0,144282.0,144603.0,144596.0,144421.0,144233.0,144338.0,144291.0,144386.0,143995.0,144179.0,144503.0,145266.0,145986.0,146515.0,146783.0,146365.0,145391.0,143584.0,142023.0,140767.0,139927.0,139047.0,138461.0,138686.0,138475.0,137889.0,136422.0,135059.0,133808.0,133228.0,132997.0,132857.0,132574.0,131994.0,131280.0,130829.0,130650.0,130220.0,129638.0,129007.0,128616.0,128267.0,127848.0,127577.0,127336.0,127278.0,127019.0,126899.0,127177.0,128030.0,128996.0,129544.0,129752.0,129621.0,129775.0,130132.0,130669.0,130807.0,130917.0,130858.0,130430.0,129960.0,129590.0,129700.0,129613.0,129577.0,129577.0,129872.0,130364.0,130966.0,131306.0,132068.0,133239.0,133989.0,134260.0,134092.0,134689.0,135581.0,136144.0,136446.0,135809.0,135787.0,135738.0,135663.0,135771.0,135915.0,136953.0,137404.0,138067.0,138547.0,139633.0,140899.0,142936.0,143384.0,143409.0,143139.0,144277.0,145596.0,146457.0,147098.0,147795.0,148841.0,150571.0,152130.0,153986.0,155684.0,157903.0,160160.0,161825.0,163039.0,163714.0,164860.0,166100.0,167622.0,168834.0,170342.0,172051.0,174104.0,175500.0,176186.0,176390.0,177120.0,177894.0,178793.0,179483.0,180331.0,181111.0,181777.0,182678.0,183739.0,185000.0,186376.0,187677.0,188279.0,188807.0,190406.0,193435.0,196158.0,198881.0,201080.0,203627.0,206075.0,208536.0,210755.0,212575.0,214905.0,217259.0,219516.0,220864.0,222001.0,223062.0,224155.0,225124.0,225638.0,226077.0,226723.0,227736.0,229604.0
40326,6,Phoenix,City,AZ,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,127032.0,127433.0,127898.0,128860.0,129824.0,130609.0,131429.0,132234.0,133161.0,133974.0,134769.0,135563.0,136349.0,137128.0,137927.0,138706.0,139470.0,140228.0,140943.0,141682.0,142389.0,143134.0,143922.0,144600.0,145187.0,145685.0,146301.0,146920.0,147480.0,148120.0,148793.0,149627.0,150226.0,150890.0,151470.0,152185.0,152844.0,153574.0,154185.0,154893.0,155545.0,156310.0,157037.0,157894.0,158903.0,159877.0,160666.0,161281.0,161848.0,162662.0,163711.0,164957.0,166469.0,168016.0,,173082.0,175544.0,178044.0,180450.0,183821.0,187432.0,192267.0,196763.0,202069.0,207783.0,215919.0,224807.0,233328.0,242510.0,250162.0,257914.0,261810.0,263483.0,267622.0,272530.0,278118.0,280205.0,281395.0,280938.0,279173.0,276585.0,275831.0,274207.0,272916.0,271204.0,270537.0,270376.0,270741.0,270967.0,270090.0,268348.0,265888.0,263242.0,260535.0,256446.0,252117.0,247665.0,242003.0,236301.0,229039.0,224449.0,219536.0,214297.0,207219.0,200560.0,195355.0,188002.0,180341.0,173384.0,169788.0,166229.0,162334.0,157648.0,154039.0,150958.0,148456.0,146009.0,142725.0,141621.0,141040.0,141240.0,139972.0,138729.0,138447.0,137909.0,137305.0,134644.0,132512.0,129550.0,127946.0,125967.0,123994.0,121378.0,119279.0,118122.0,116554.0,115090.0,113341.0,112835.0,112628.0,112704.0,112808.0,112769.0,113709.0,114402.0,115694.0,116434.0,119069.0,122653.0,126492.0,129686.0,132819.0,136521.0,139979.0,143308.0,145433.0,148300.0,150437.0,153417.0,155291.0,157532.0,160488.0,164329.0,167500.0,169974.0,171815.0,172455.0,174181.0,176402.0,179570.0,180453.0,180068.0,179862.0,180177.0,180271.0,180530.0,180369.0,180898.0,182020.0,183388.0,184225.0,185028.0,187083.0,189097.0,191010.0,191927.0,193690.0,195169.0,197145.0,198374.0,199362.0,200132.0,202104.0,203851.0,205302.0,206361.0,207572.0,208695.0,209061.0,209774.0,210941.0,212771.0,214505.0,215426.0,216438.0,217955.0,219937.0,221355.0,222531.0,223772.0,225519.0,226489.0,227982.0,229422.0,231008.0,231923.0,233287.0,235347.0,237315.0,238931.0,240227.0,241353.0,242702.0,244047.0,245803.0,246894.0,247537.0,248160.0,249148.0,250443.0,251930.0,252692.0,253321.0,253842.0,254831.0,256612.0,258216.0,259862.0,261418.0,263492.0,265505.0,267638.0,270575.0,274737.0,277573.0,279525.0,281747.0,286150.0,291385.0,296663.0,302297.0,308694.0,316104.0,322112.0,330296.0,336210.0,347398.0,357587.0,369455.0,378485.0,385784.0,392808.0,398203.0,403360.0,408220.0,415913.0,424099.0,434505.0,442542.0
18959,7,Las Vegas,City,NV,NV,Las Vegas-Henderson-Paradise,Clark County,172587.0,172556.0,172921.0,173679.0,174528.0,175268.0,175834.0,176555.0,177316.0,178070.0,178858.0,179616.0,180409.0,181328.0,182325.0,183301.0,184343.0,185352.0,186503.0,187703.0,188836.0,189896.0,190728.0,191712.0,192576.0,193305.0,194225.0,195268.0,196458.0,197274.0,198063.0,198848.0,199489.0,200431.0,201551.0,202878.0,204128.0,205394.0,206772.0,208134.0,209811.0,211452.0,213454.0,215588.0,218187.0,220925.0,224432.0,227918.0,231996.0,235791.0,,248535.0,257140.0,265712.0,277995.0,288318.0,300564.0,308057.0,315206.0,319388.0,323252.0,330184.0,336448.0,346134.0,350550.0,354091.0,355036.0,358158.0,359962.0,361065.0,361339.0,361649.0,362437.0,362540.0,365298.0,368464.0,372119.0,373014.0,373239.0,372379.0,371734.0,370264.0,368364.0,367258.0,365687.0,364953.0,363882.0,361799.0,359222.0,355722.0,351519.0,347584.0,342871.0,338770.0,331211.0,323448.0,313233.0,302865.0,292611.0,284912.0,278668.0,270680.0,262239.0,253520.0,244757.0,236702.0,227515.0,220205.0,212336.0,207306.0,201870.0,196287.0,188926.0,181631.0,174420.0,169282.0,165454.0,163409.0,161871.0,160163.0,159707.0,158974.0,158226.0,156664.0,155285.0,155030.0,154532.0,153931.0,152649.0,151690.0,151490.0,150834.0,149091.0,146755.0,144539.0,142716.0,141851.0,140286.0,139402.0,137436.0,136764.0,136058.0,135597.0,135054.0,134937.0,134681.0,134246.0,133874.0,134137.0,135668.0,137285.0,139486.0,141304.0,143206.0,145327.0,147591.0,150412.0,153494.0,157524.0,160856.0,165187.0,169995.0,175874.0,180729.0,185157.0,188882.0,192165.0,194213.0,196191.0,198261.0,199661.0,200330.0,200398.0,200858.0,201913.0,202587.0,202220.0,202939.0,203663.0,205940.0,207011.0,208423.0,209104.0,210313.0,212141.0,213816.0,214488.0,215332.0,216814.0,217823.0,218155.0,218722.0,220134.0,221951.0,222830.0,224457.0,225713.0,227996.0,229938.0,231400.0,232672.0,232456.0,233060.0,231282.0,231049.0,231118.0,234149.0,236821.0,239541.0,243009.0,246942.0,249954.0,253201.0,257022.0,261509.0,265678.0,268371.0,271895.0,273725.0,276571.0,278903.0,282832.0,286369.0,290207.0,292841.0,294617.0,295487.0,297312.0,299087.0,300975.0,301341.0,302485.0,302843.0,302677.0,301070.0,299462.0,298143.0,298319.0,299781.0,301273.0,302845.0,304054.0,306485.0,309145.0,309400.0,307568.0,306609.0,308947.0,313528.0,317284.0,320744.0,324308.0,328020.0,331513.0,335424.0,340061.0,348853.0,360367.0,372579.0,382071.0,390006.0,397280.0,404931.0,411732.0,421906.0,432559.0,444850.0,453947.0,462596.0
